gene,anomaly_score
SULT1C2,1.9622808e-05
MGRN1,1.9620085e-05
MRPL46,1.9608746e-05
CTBP1,1.9602812e-05
SETD2,1.958881e-05
MTHFD2,1.9580386e-05
ZDHHC18,1.9561412e-05
USP19,1.955075e-05
PRKCB,1.9546083e-05
RNF125,1.9534347e-05
CERS4,1.9530524e-05
DNAH2,1.951814e-05
CACNA1F,1.9517096e-05
CRYBB3,1.951536e-05
TMEM30B,1.9512656e-05
GRK2,1.9506042e-05
AKAP12,1.9480165e-05
CCN4,1.9478439e-05
FANCG,1.9472349e-05
TMX2,1.9449824e-05
ARHGAP35,1.943184e-05
TBC1D8,1.9410501e-05
SCN3A,1.9389387e-05
MKS1,1.9386589e-05
MSH6,1.9377241e-05
ITPR2,1.9375544e-05
KCNMB2,1.936832e-05
SLCO1A2,1.9346391e-05
TUBG1,1.9325174e-05
SERPINC1,1.9278034e-05
ATP5MG,1.9232815e-05
IRAK4,1.9213707e-05
FTSJ1,1.9197028e-05
PPP6R1,1.9175186e-05
ACTL6A,1.9153076e-05
TSPYL5,1.9148281e-05
ISYNA1,1.9125715e-05
NDRG2,1.9123017e-05
GOLGA4,1.9095382e-05
C11orf58,1.9092913e-05
SERF1B,1.9055735e-05
AGBL5,1.9010826e-05
PSMB2,1.896049e-05
CDC45,1.8940405e-05
KLKB1,1.8917946e-05
FFAR2,1.8912542e-05
UBR4,1.8880619e-05
EHMT2,1.8875297e-05
MMP3,1.8866269e-05
IVD,1.8865552e-05
RPS16,1.8862804e-05
UBA1,1.8845943e-05
PSMA1,1.8812818e-05
LSM2,1.8797395e-05
STK17B,1.878988e-05
PCLAF,1.8740755e-05
P2RY6,1.872583e-05
PCDHGA1,1.8724575e-05
ATOX1,1.8706334e-05
SATB1,1.8700262e-05
PRIM1,1.8677927e-05
GAA,1.8653389e-05
SLC7A1,1.8639957e-05
COX7A1,1.860995e-05
MRPS18B,1.8603563e-05
MDFI,1.8542669e-05
VPS35,1.8541583e-05
HNRNPH1,1.852864e-05
PRPF4B,1.8510143e-05
CKMT1A,1.8502127e-05
GMPS,1.8426921e-05
PADI2,1.842275e-05
KIF5C,1.8405653e-05
TLR8,1.8405233e-05
KRAS,1.8387575e-05
TRIM8,1.8381563e-05
CDC42,1.8380515e-05
PPT1,1.8372355e-05
CCNA1,1.837031e-05
NEMP1,1.8347437e-05
DLX2,1.8345232e-05
ANGPTL8,1.8319806e-05
FNBP4,1.8221313e-05
TXNDC15,1.8208335e-05
AXL,1.8197765e-05
GJA9,1.817784e-05
RPL6,1.8171717e-05
SLC25A11,1.8166427e-05
VCAN,1.814738e-05
HSPH1,1.8139817e-05
ADGRE2,1.8131688e-05
CDC73,1.8125984e-05
RPA3,1.8122519e-05
SESN1,1.811437e-05
ATF6B,1.8113911e-05
VPS4A,1.8112522e-05
SEZ6L2,1.8103534e-05
KRT86,1.8098013e-05
CANT1,1.8096285e-05
PLPP3,1.8060164e-05
RTRAF,1.7997838e-05
PLD3,1.7994586e-05
NNT,1.7975733e-05
SEC23B,1.796459e-05
SEC31B,1.7959997e-05
CPNE3,1.7940203e-05
STXBP5L,1.7937118e-05
GDI2,1.7905995e-05
EIF3J,1.7876437e-05
METTL22,1.787169e-05
UCHL3,1.786305e-05
NCOA2,1.7851064e-05
WDR33,1.7845361e-05
CLCA4,1.7824714e-05
KNG1,1.7815964e-05
PRKAA2,1.7802678e-05
RPS7,1.7799499e-05
SCHIP1,1.7791588e-05
PPARA,1.7767772e-05
SPG7,1.7761518e-05
FARSA,1.7746223e-05
ATG12,1.7707402e-05
POLG,1.769366e-05
IL32,1.768057e-05
EPCAM,1.7678813e-05
TOMM70,1.7634884e-05
TRAF2,1.7633116e-05
CCT7,1.7628023e-05
STT3A,1.7620829e-05
ZIC1,1.7619463e-05
SPRED2,1.7616583e-05
VHL,1.761562e-05
EVC,1.757154e-05
KIF13A,1.7559387e-05
PPP2R3B,1.7554386e-05
LARS1,1.7551838e-05
SSTR3,1.75516e-05
ANXA3,1.7550521e-05
ABLIM3,1.7547365e-05
RNF8,1.7546436e-05
DDX4,1.7536073e-05
ACSM5,1.7528724e-05
PEX16,1.751954e-05
FAM13B,1.7507853e-05
SLC19A1,1.7506576e-05
PRR3,1.7493083e-05
ATP6V1B2,1.7457776e-05
ZIC4,1.7456008e-05
PPIL6,1.7446338e-05
SSB,1.7439801e-05
IMPACT,1.7436767e-05
ENTPD4,1.74226e-05
VIL1,1.7401078e-05
FAM50B,1.7390228e-05
SLC4A5,1.7376371e-05
KHDC4,1.7360087e-05
TAPT1,1.7334492e-05
ERGIC2,1.7332537e-05
DNAH9,1.7321872e-05
SEH1L,1.7317881e-05
NAT8,1.7307344e-05
HIGD1A,1.7277904e-05
STK16,1.7194765e-05
NOP10,1.7190978e-05
ADGRA3,1.7171926e-05
HOXB3,1.7170092e-05
UBE2N,1.7144797e-05
MRPL49,1.7137925e-05
LRIG2,1.7122753e-05
TXNRD2,1.7117683e-05
JADE2,1.7115948e-05
UTP14A,1.710137e-05
PUM2,1.7078617e-05
LAMB2,1.7060973e-05
SPIDR,1.7047332e-05
BCL2L2-PABPN1,1.7042918e-05
CCR8,1.701966e-05
B3GAT3,1.701429e-05
ADAM20,1.7006041e-05
PSMD11,1.6989445e-05
NOX1,1.6974016e-05
PLPP1,1.6973136e-05
CTDP1,1.6968475e-05
AURKC,1.6949982e-05
SNAPC4,1.694756e-05
MUC4,1.6918568e-05
UPP1,1.6904529e-05
RPL34,1.690402e-05
NRBP1,1.6891789e-05
PIGO,1.6849037e-05
TNPO2,1.6820226e-05
MAP1B,1.6813285e-05
PURG,1.6809301e-05
TRPM2,1.6790056e-05
SLC2A4,1.6768536e-05
ANKRA2,1.6764254e-05
FXYD7,1.6732774e-05
RGS12,1.6691663e-05
TSNAX,1.6674829e-05
PTMS,1.667424e-05
RPS6KC1,1.6650607e-05
TACC2,1.6626716e-05
ATP6V1F,1.6619253e-05
GAS7,1.6610145e-05
TOR1AIP1,1.6603733e-05
PSMC1,1.6583423e-05
UBA5,1.6580509e-05
PRSS22,1.6548747e-05
BLZF1,1.6539501e-05
KPNA1,1.6532897e-05
BEGAIN,1.652471e-05
PELI2,1.6509524e-05
TOX3,1.6504997e-05
BTN3A2,1.6500997e-05
FGF13,1.6493736e-05
TOM1L1,1.6493272e-05
NUP93,1.6484042e-05
TMEM131,1.6470227e-05
MYBL2,1.6467862e-05
DOLK,1.6463477e-05
MEOX1,1.6459857e-05
NKG7,1.6455784e-05
SLC4A1AP,1.6454402e-05
HUWE1,1.6447357e-05
ASXL3,1.641866e-05
PLA2G3,1.6381193e-05
TTC27,1.6373173e-05
FAM214B,1.637309e-05
CTSO,1.6369917e-05
PRUNE1,1.6357759e-05
MYH6,1.6353604e-05
COL6A2,1.6352678e-05
KHNYN,1.6345015e-05
PER1,1.6344013e-05
CYP2C18,1.6339793e-05
MXRA7,1.6335536e-05
GNG10,1.6331269e-05
EFCAB2,1.6326187e-05
PRORP,1.6324322e-05
NT5DC3,1.6314036e-05
ERMP1,1.630597e-05
SF3B5,1.6295075e-05
FKBP5,1.6293412e-05
AIMP2,1.6282007e-05
CEBPB,1.6273973e-05
PPP4C,1.6270831e-05
TCTA,1.6267137e-05
COQ10B,1.6255404e-05
CREBL2,1.625253e-05
COQ6,1.6226506e-05
KLF3,1.6213738e-05
EIF2D,1.620587e-05
FAS,1.618598e-05
HPCAL1,1.6161703e-05
PIGT,1.6149328e-05
ACSL4,1.6146823e-05
LARP6,1.6134374e-05
GSTM2,1.6114947e-05
GPX4,1.6103259e-05
NF2,1.6102613e-05
PLSCR1,1.6098124e-05
ABT1,1.6080376e-05
SEPTIN11,1.6069995e-05
GOLGA1,1.606208e-05
ABCB6,1.6057893e-05
TTI1,1.6054264e-05
CLCN6,1.6045438e-05
MYL12A,1.603093e-05
ASCL1,1.6021377e-05
ZNF646,1.6008224e-05
SPHK1,1.600482e-05
AIFM1,1.6004242e-05
BPGM,1.6001644e-05
HIC2,1.59966e-05
CHRNA5,1.5982683e-05
SF1,1.5982376e-05
KCNQ3,1.5975309e-05
WNT2,1.5961625e-05
DNAJC22,1.5952655e-05
PPP1R13L,1.5952151e-05
HS3ST2,1.5950614e-05
SLC6A2,1.595019e-05
ARL14,1.5947917e-05
TIAF1,1.5933689e-05
ELN,1.5924677e-05
H4C2,1.5921973e-05
DTX4,1.5914226e-05
GABRB2,1.5902573e-05
BCAN,1.5895375e-05
SLC4A7,1.5892801e-05
UBN1,1.5886388e-05
PIGF,1.5855985e-05
GBP2,1.5849044e-05
HIP1R,1.5798701e-05
NCBP3,1.5770616e-05
ACTR3,1.5767477e-05
SOWAHC,1.5766813e-05
RHCE,1.5761507e-05
B4GALT4,1.5741854e-05
ASGR1,1.572781e-05
PNO1,1.5692256e-05
NFKBIB,1.5680145e-05
GLP1R,1.564422e-05
SMUG1,1.5631547e-05
SRSF11,1.5630882e-05
PRR16,1.5621685e-05
SALL1,1.5621286e-05
TRH,1.5609934e-05
USP7,1.560406e-05
PSMG2,1.560351e-05
SEC22A,1.5584807e-05
UBOX5,1.5584215e-05
CD207,1.5577214e-05
SIX1,1.5567723e-05
ADORA2A,1.5540036e-05
MGAM2,1.553194e-05
MLLT1,1.550747e-05
ORC6,1.5500022e-05
KDM5C,1.5495632e-05
KIF17,1.5493935e-05
USP13,1.5480167e-05
MKNK2,1.5466321e-05
ANKRD28,1.545619e-05
KCNQ2,1.5455491e-05
SDHB,1.5454854e-05
LILRB2,1.5451258e-05
CDR2,1.5447282e-05
ALG3,1.54413e-05
LRP8,1.541397e-05
ASCL2,1.5394686e-05
RBM4B,1.539064e-05
PSMB1,1.5388836e-05
CACNA1B,1.5379062e-05
AP1AR,1.5370633e-05
IRAK1,1.53603e-05
HACD2,1.5344614e-05
MPZ,1.5338715e-05
SYNE1,1.5334535e-05
PSMD2,1.5324411e-05
RPP25,1.5321224e-05
CTIF,1.5306041e-05
PDCD6,1.5301253e-05
ISG20L2,1.5291314e-05
CBWD2,1.527924e-05
ZSCAN9,1.5251664e-05
USP46,1.5243037e-05
RAD51B,1.5235191e-05
LBP,1.522875e-05
MAP2K3,1.5218937e-05
ACADSB,1.5217041e-05
PRRC1,1.5216613e-05
CILP,1.5213125e-05
CARD8,1.5187978e-05
CSF2,1.5175245e-05
LTC4S,1.5158912e-05
AGAP6,1.5153836e-05
DET1,1.5152853e-05
WASHC3,1.5151954e-05
ZNF81,1.51465565e-05
PAK2,1.514015e-05
BCKDHB,1.5133739e-05
OAZ3,1.5127223e-05
GEMIN7,1.5123221e-05
GLRX,1.5118435e-05
HSPA12A,1.5116312e-05
ZNF551,1.5114419e-05
VAPA,1.5106334e-05
PDXDC1,1.5105817e-05
ZNF701,1.50967935e-05
ARPIN-AP3S2,1.5075573e-05
GPR173,1.5061414e-05
FAXDC2,1.5051843e-05
CLEC10A,1.504655e-05
HARS1,1.5036562e-05
ANO1,1.5036467e-05
CENPO,1.5030721e-05
BBOX1,1.50303395e-05
CHRNA3,1.50164715e-05
KCNK13,1.4950683e-05
BMP3,1.4938107e-05
NGDN,1.4917443e-05
IL18R1,1.4908404e-05
TMX1,1.4895328e-05
TSPAN15,1.4864051e-05
HYPK,1.4861528e-05
PMM2,1.4828464e-05
UBE2V2,1.48184445e-05
SOCS3,1.481075e-05
ZKSCAN4,1.4790003e-05
TMBIM4,1.4773929e-05
DTNA,1.4767252e-05
MELK,1.4730346e-05
ZNF7,1.4706306e-05
GPR52,1.47021665e-05
CACNB3,1.4697255e-05
PPIAL4A,1.46566e-05
UBXN4,1.4650206e-05
RPAP3,1.4644618e-05
EXOSC7,1.4630708e-05
PRC1,1.4626984e-05
PWP2,1.4614494e-05
BTRC,1.4608131e-05
RENBP,1.46027205e-05
CDKAL1,1.4598859e-05
CD1D,1.4597097e-05
C2orf72,1.45797585e-05
ZNF749,1.4572102e-05
CLN6,1.4564114e-05
ARHGAP32,1.453574e-05
TBC1D3B,1.453142e-05
ITGA2B,1.4530415e-05
KLRC4,1.4529991e-05
KIR3DL1,1.4520347e-05
WDR5B,1.4514908e-05
CASP8,1.4477979e-05
GLUD2,1.4476758e-05
PIK3CB,1.4460535e-05
MCM7,1.442729e-05
RAB38,1.4420066e-05
PLAGL1,1.440796e-05
TMCO3,1.4407334e-05
BMX,1.440365e-05
CBX5,1.4402169e-05
RBM26,1.4394741e-05
NPPC,1.4373056e-05
TFAP2C,1.4351134e-05
NEU3,1.4351009e-05
TRAPPC9,1.4347341e-05
DUS4L,1.4300751e-05
CPZ,1.42904555e-05
NPEPPS,1.4281208e-05
ANKRD10,1.4239719e-05
TBR1,1.4230044e-05
PPM1E,1.4222993e-05
ANXA8L1,1.4220742e-05
CALM2,1.4208143e-05
JUN,1.42038325e-05
PEA15,1.4188823e-05
IRS2,1.4184808e-05
SLC35C2,1.4173581e-05
TNFAIP3,1.4169311e-05
SLC35D2,1.414891e-05
TTC33,1.4148054e-05
OPN3,1.4135223e-05
MAGIX,1.4125677e-05
MAP3K7CL,1.4112471e-05
STAR,1.41098835e-05
ITGA10,1.4069534e-05
DNAJB6,1.4043946e-05
NSG1,1.4032378e-05
PARL,1.4025615e-05
CLEC1B,1.4008318e-05
NDUFB2,1.4007557e-05
TLK2,1.3993857e-05
HEYL,1.3979861e-05
MPPE1,1.3944338e-05
RCOR3,1.3937556e-05
MC1R,1.3937199e-05
DCX,1.3927732e-05
DIO3,1.3914692e-05
NPY5R,1.3910803e-05
MAPK12,1.38957475e-05
CHERP,1.386986e-05
PPP6C,1.3862296e-05
NSUN5,1.38600335e-05
TBX19,1.384355e-05
CHGB,1.381507e-05
CCL16,1.380144e-05
BOLA2-SMG1P6,1.3800801e-05
GAD1,1.3786583e-05
IL6,1.3784942e-05
ZNF208,1.3777077e-05
PAMR1,1.3768577e-05
TMEM187,1.3764208e-05
UGT2B4,1.3753499e-05
CRCP,1.3741076e-05
SLC22A14,1.3714586e-05
TSPOAP1,1.3705606e-05
LRAT,1.37037205e-05
PLXNB2,1.3703545e-05
NKRF,1.3680916e-05
CSNK1G1,1.3656409e-05
ALX3,1.3638982e-05
LDHA,1.3627861e-05
SHTN1,1.3600282e-05
GYPE,1.35959845e-05
MAS1,1.35920145e-05
MSC,1.3571543e-05
GOLGA3,1.3568901e-05
MED6,1.3567798e-05
NACA,1.355574e-05
BBS10,1.3533827e-05
CBFA2T2,1.3523345e-05
C11orf21,1.3510245e-05
PPP1R12A,1.350088e-05
SCN1A,1.3499441e-05
FGF5,1.348188e-05
NCOA3,1.3474462e-05
MPP5,1.3466837e-05
MSH5,1.3463039e-05
RABGEF1,1.3448706e-05
GDPD5,1.3433542e-05
BUB1B,1.3429092e-05
KCND3,1.3408036e-05
ZNF274,1.3404512e-05
IQCK,1.338999e-05
MACIR,1.3376462e-05
ELMO2,1.3369156e-05
SEC22B,1.3356981e-05
ACR,1.3345661e-05
SLC2A3,1.3343841e-05
TIMM23B-AGAP6,1.3342633e-05
DCAF11,1.3313626e-05
TAC3,1.3304939e-05
SPINT1,1.3298952e-05
CDK20,1.3279916e-05
MBOAT7,1.3279774e-05
RBM28,1.32756895e-05
SAP18,1.3270963e-05
KREMEN2,1.3251128e-05
SLCO4C1,1.3240181e-05
ARID5A,1.32362475e-05
RFXAP,1.3206443e-05
GRM1,1.319672e-05
FRS2,1.3189378e-05
TMEM212,1.3163241e-05
PPARG,1.3162988e-05
NXPE4,1.3159642e-05
PPP4R3A,1.3158442e-05
EPHB2,1.3157363e-05
FSCN3,1.3154444e-05
C21orf91,1.3152052e-05
NEUROG2,1.3146366e-05
PLAG1,1.3141342e-05
ZNF236,1.3120788e-05
MRPS27,1.3104459e-05
TCEA1,1.3092876e-05
PBX2,1.3090021e-05
SIK1B,1.3083791e-05
FTSJ3,1.3079068e-05
MAGEA8,1.3066568e-05
CCDC92,1.3063531e-05
CLCN5,1.3060976e-05
NRAP,1.3060474e-05
NCKIPSD,1.3052905e-05
MAP7D3,1.3052522e-05
DAPK2,1.30522585e-05
LY6H,1.3049313e-05
TMCO6,1.3035308e-05
GCNT4,1.2997944e-05
SLC33A1,1.2985333e-05
TGIF2,1.298357e-05
HOXB7,1.2980011e-05
ANKMY2,1.2977834e-05
HEXA,1.2956575e-05
B3GALT2,1.2953969e-05
SHCBP1,1.2953308e-05
PRF1,1.2947443e-05
PRH2,1.2932611e-05
ZNF816,1.2931069e-05
FAM131A,1.2901372e-05
FKBP8,1.2868395e-05
RGS7,1.2865694e-05
DNAJA1,1.2840967e-05
HMGCS1,1.2823897e-05
PRIM2,1.28128695e-05
CAP2,1.2800456e-05
CADM3,1.2765749e-05
MAU2,1.2764257e-05
KLHL4,1.27575895e-05
KCTD14,1.2742076e-05
TOB2,1.2722508e-05
MICU2,1.2719943e-05
CLEC4A,1.2713074e-05
FRG1,1.2707082e-05
MAB21L4,1.2690202e-05
MBD1,1.26785135e-05
TEX30,1.26738505e-05
CLN3,1.2671831e-05
PSMD12,1.2658528e-05
CD320,1.2649503e-05
TTC12,1.2646216e-05
CAB39L,1.2612002e-05
MON2,1.260517e-05
EXPH5,1.2593071e-05
SEPTIN9,1.2579433e-05
TCF7,1.2578886e-05
GRIA1,1.2574546e-05
SAT1,1.2564476e-05
MRPL28,1.25612805e-05
NPLOC4,1.2560033e-05
ASIC2,1.25400775e-05
SEC61A2,1.253499e-05
BPI,1.2528292e-05
SPSB1,1.25174465e-05
CSTA,1.2510476e-05
VCPIP1,1.2509817e-05
CLIP2,1.2485235e-05
NRP1,1.2483859e-05
SLC9A3,1.2481138e-05
ZXDC,1.2460336e-05
ADSL,1.2455197e-05
MBTPS1,1.2451372e-05
MRPL18,1.2444343e-05
ADGRB1,1.2443285e-05
P3H1,1.2413673e-05
ZNF446,1.2407508e-05
MRPS14,1.2402429e-05
HAUS7,1.23960435e-05
SMN1,1.239257e-05
PCDHGA10,1.2380502e-05
JPT2,1.23693335e-05
PAX2,1.2362699e-05
BNIPL,1.235162e-05
APBA2,1.2349734e-05
CCNL2,1.233922e-05
CDC37L1,1.233468e-05
PLVAP,1.2331973e-05
LSM14A,1.2323549e-05
YLPM1,1.2308742e-05
GRWD1,1.2306925e-05
PLOD2,1.2304753e-05
ST18,1.2300988e-05
HNF4A,1.2299851e-05
MAT1A,1.2293088e-05
EMC6,1.2291273e-05
LAMP1,1.22898755e-05
ANXA8,1.2244421e-05
CYP3A43,1.2212789e-05
WDR48,1.220855e-05
PRR14,1.2204857e-05
KRT4,1.2201215e-05
HARS2,1.2197861e-05
ACADL,1.2182675e-05
BEX3,1.2157983e-05
NCAPH,1.215477e-05
NBPF3,1.2138212e-05
METTL5,1.2117653e-05
SPARCL1,1.2082935e-05
H2BC15,1.2048438e-05
ZNF609,1.20406685e-05
SCRT1,1.203819e-05
ARL8B,1.203816e-05
RCE1,1.2024156e-05
CDK16,1.20224495e-05
TXNL4B,1.2003272e-05
PDCL3,1.1993376e-05
FKBP6,1.1984444e-05
TBC1D3E,1.1981475e-05
DCAF16,1.19566985e-05
BRINP2,1.1953101e-05
RCN3,1.19306405e-05
TUBGCP3,1.1930579e-05
AMDHD2,1.1912718e-05
RANBP6,1.1907669e-05
CPSF7,1.1899047e-05
TRO,1.1897768e-05
ZDHHC4,1.1884521e-05
ERCC6,1.1873571e-05
PABPC4,1.1873565e-05
RFX3,1.1869778e-05
FMO5,1.1854778e-05
NR1H2,1.1847218e-05
ELF1,1.1842921e-05
BTF3,1.1834658e-05
GNA15,1.1824984e-05
STYK1,1.1815966e-05
ZEB2,1.1808877e-05
TRABD,1.18056005e-05
THAP12,1.17873515e-05
P2RY2,1.1772077e-05
OSGEPL1,1.1769614e-05
CETP,1.1752676e-05
MYO19,1.1751863e-05
TP53BP1,1.1746463e-05
SEC61G,1.1703028e-05
BMP6,1.1694569e-05
NEIL1,1.1682037e-05
PLN,1.1660885e-05
SERPINA10,1.1651549e-05
PDE6A,1.1635252e-05
IFNB1,1.1625017e-05
TST,1.1608235e-05
MLXIPL,1.1596609e-05
POLR2E,1.1591778e-05
FAF1,1.15820585e-05
TVP23C,1.157266e-05
FNBP1L,1.1568387e-05
ADRA1A,1.1564387e-05
VTN,1.1562031e-05
UBAC1,1.1561474e-05
EXO5,1.1552077e-05
CD33,1.154598e-05
GGH,1.1522943e-05
UNKL,1.1501862e-05
RAE1,1.1493849e-05
BRICD5,1.1479213e-05
ANP32D,1.1477832e-05
RPL23,1.1474302e-05
HK3,1.14715285e-05
CSNK2A3,1.1462723e-05
GSTCD,1.14534305e-05
TMEM47,1.14327295e-05
POLR2A,1.1421742e-05
S100A2,1.1420121e-05
CTSA,1.1417588e-05
NDRG4,1.1412023e-05
C11orf68,1.1409379e-05
ZNF613,1.1392815e-05
CA11,1.1392185e-05
MAGEL2,1.1385724e-05
CFAP69,1.13843935e-05
PSMD1,1.1358246e-05
C6,1.1346546e-05
DPYSL3,1.1339005e-05
TRIM3,1.13319775e-05
NTN1,1.1327431e-05
IFI44,1.1299566e-05
ZNF223,1.1296281e-05
USP39,1.1246584e-05
NME1-NME2,1.1241366e-05
ZBTB38,1.1233469e-05
STRN3,1.1225635e-05
TRMT11,1.12053485e-05
MTMR1,1.1201504e-05
COL6A3,1.1186071e-05
ATXN7,1.1164866e-05
YY2,1.1161842e-05
TRAPPC6A,1.114101e-05
THBD,1.1124802e-05
HPS1,1.1123046e-05
NABP2,1.1121843e-05
EFCAB1,1.10952005e-05
MICA,1.1070038e-05
KIFC1,1.1057315e-05
EFCAB11,1.10474375e-05
TMEM144,1.1034032e-05
C1orf50,1.1028263e-05
POLR1G,1.1027471e-05
ARL10,1.1027127e-05
PPP1CC,1.1026455e-05
SALL2,1.10243745e-05
CEACAM6,1.1016712e-05
C1orf109,1.0994502e-05
KIR2DL3,1.0968286e-05
ERAL1,1.095598e-05
THNSL1,1.0952266e-05
NID2,1.0941086e-05
MPPED1,1.093854e-05
ACE2,1.0914646e-05
EXOC7,1.0905012e-05
PSMG1,1.0898512e-05
SELENOF,1.089821e-05
NOSIP,1.0892781e-05
LUC7L3,1.0880635e-05
XIAP,1.0874578e-05
RRAS,1.0867282e-05
ACOT8,1.084663e-05
PDGFA,1.08273525e-05
MMP8,1.0820726e-05
CAPN5,1.0805445e-05
SLC66A2,1.0794879e-05
CTNNA2,1.079445e-05
RDH16,1.0786484e-05
IKBKG,1.0773343e-05
NIPBL,1.0772399e-05
RGR,1.0766507e-05
GRIN2D,1.0743881e-05
ROBO4,1.0729573e-05
RPL31,1.0727605e-05
AMT,1.0693258e-05
CINP,1.0690038e-05
TTPA,1.06894895e-05
ELOB,1.0673021e-05
LCN2,1.0660975e-05
ZNF585B,1.0653252e-05
PSME4,1.065284e-05
C20orf27,1.0623948e-05
IL18BP,1.0616167e-05
LMNB1,1.0612885e-05
PKD1,1.0608021e-05
KCNMB3,1.0605725e-05
SNCAIP,1.0589509e-05
DLX4,1.058944e-05
CCNB1,1.0584692e-05
SNRPB2,1.058153e-05
TRAK1,1.0581064e-05
CNTFR,1.0571127e-05
ZNF217,1.0548088e-05
NAAA,1.054255e-05
OARD1,1.0534301e-05
SCML2,1.0531077e-05
FANCC,1.0526933e-05
USP1,1.0517455e-05
ISL1,1.0512614e-05
PTCD1,1.0470199e-05
NDUFA7,1.0455096e-05
NKX6-1,1.0451403e-05
KCNK1,1.0447642e-05
ZNF528,1.0443097e-05
CEP55,1.0437289e-05
GPR20,1.0431789e-05
SAP130,1.0427013e-05
SACS,1.0425726e-05
AZU1,1.0365928e-05
STAU2,1.0362657e-05
LHX2,1.0359205e-05
ATP8A1,1.0351821e-05
UBL4A,1.0340174e-05
PHKG1,1.0324733e-05
BCL7B,1.0316884e-05
CIITA,1.0311759e-05
IDE,1.0305942e-05
UGT2B28,1.0294638e-05
KCNG1,1.0292364e-05
SLC7A9,1.02863005e-05
PRDM16,1.028447e-05
EEF1B2,1.0276332e-05
CRTAC1,1.0273064e-05
GABARAP,1.0266711e-05
ZBTB22,1.0265229e-05
ZC3H4,1.0236596e-05
MR1,1.01893465e-05
EPO,1.018297e-05
H6PD,1.0179381e-05
QPCTL,1.0166725e-05
PLPP2,1.0164772e-05
H3C8,1.0152177e-05
LGI1,1.0140706e-05
LRRTM4,1.0139281e-05
FSTL4,1.0134939e-05
DOCK2,1.0124722e-05
POLR1F,1.0124344e-05
GABBR1,1.0124208e-05
GTPBP6,1.0121837e-05
CLNS1A,1.01134265e-05
NME3,1.0095838e-05
RPGR,1.0087206e-05
TAB1,1.0084651e-05
CHST8,1.008114e-05
SGCD,1.0069163e-05
ITGBL1,1.0061078e-05
GLI2,1.0050287e-05
DCT,1.0044268e-05
FOCAD,1.0031793e-05
TAZ,1.0023462e-05
ATP1A1,1.0008345e-05
DGKQ,9.998934e-06
FBXO16,9.965426e-06
EFNA3,9.9577e-06
ATXN1,9.951542e-06
SLC6A4,9.9407725e-06
ACADM,9.917414e-06
PIPOX,9.906898e-06
NSDHL,9.904369e-06
PACSIN1,9.894479e-06
PIN4,9.888124e-06
TIA1,9.887944e-06
LYZ,9.886377e-06
PLEKHS1,9.881763e-06
PDE4DIP,9.876519e-06
SMG8,9.865203e-06
DZANK1,9.838772e-06
RIPK2,9.808458e-06
TRIM17,9.805818e-06
AQP1,9.804158e-06
MATN2,9.79959e-06
JAKMIP2,9.795202e-06
HS3ST3A1,9.765369e-06
TUBA8,9.756344e-06
ATXN10,9.744955e-06
POU3F3,9.74398e-06
APOL1,9.7411885e-06
ORAI3,9.729376e-06
RBMS1,9.728325e-06
TRIM9,9.715821e-06
PSPN,9.695593e-06
SLC35A1,9.676263e-06
DAP,9.666743e-06
HMGN1,9.664328e-06
RPS23,9.650426e-06
ZBTB5,9.645654e-06
CDK5RAP2,9.632849e-06
ATP6V1A,9.631468e-06
MSRA,9.625561e-06
UCP2,9.6250715e-06
ART3,9.589303e-06
SBSPON,9.573512e-06
TRMT1L,9.568286e-06
METTL3,9.5605965e-06
SNRPD1,9.558138e-06
WDR61,9.544296e-06
WFS1,9.53151e-06
DDX39B,9.525939e-06
CORT,9.525694e-06
ING3,9.52144e-06
ARPC4-TTLL3,9.48688e-06
OPRPN,9.485958e-06
PLA2G2F,9.485201e-06
C19orf53,9.466304e-06
CAPG,9.464542e-06
SUPT5H,9.462502e-06
UBE2K,9.4453835e-06
SHMT2,9.437245e-06
SPATS2L,9.426936e-06
NXN,9.4204715e-06
CYREN,9.41668e-06
SLC2A6,9.390994e-06
TRMT12,9.388851e-06
CLCC1,9.369795e-06
CSGALNACT1,9.355848e-06
SERPIND1,9.354228e-06
NDUFA10,9.348956e-06
PRKAR1B,9.342071e-06
SCG5,9.34116e-06
C1orf56,9.328517e-06
SSR1,9.3266835e-06
PCID2,9.312605e-06
FBXW2,9.3099e-06
STK17A,9.302909e-06
SLIRP,9.297864e-06
SULF1,9.284585e-06
POU3F1,9.28057e-06
PPFIA2,9.276278e-06
STK32B,9.2676255e-06
CNMD,9.250731e-06
LHCGR,9.246056e-06
UNC93B1,9.227716e-06
NBEA,9.2165155e-06
ADAMTS2,9.209321e-06
PANK3,9.19478e-06
CASD1,9.186808e-06
FAM118A,9.171194e-06
FASLG,9.167528e-06
LIN37,9.159891e-06
KDM3A,9.158014e-06
EFHC2,9.146048e-06
PAPSS1,9.144245e-06
UBA2,9.130488e-06
ZFYVE26,9.124214e-06
PARP8,9.119065e-06
REXO4,9.109689e-06
GPS2,9.0971425e-06
HGF,9.087698e-06
ZC2HC1A,9.087381e-06
ADGRE1,9.075359e-06
DSC3,9.075145e-06
DENND5A,9.071987e-06
TSR1,9.060063e-06
MRTFB,9.053977e-06
ZNF266,9.03727e-06
EIF4A3,9.026229e-06
ARHGDIG,9.0225685e-06
RABL2A,9.021707e-06
