gene,anomaly_score,hazard_ratio,fdr,mean_expression,log_hazard,anomaly_norm,hazard_norm,fdr_norm,target_score,risk_type
PDCD6,1.5301253e-05,0.912090580354337,0.71492670198614,255820.676249233,-0.09201597327580031,2.246719641810086e-05,0.4104859005771431,0.7146431623247812,-0.30413479455122,Protective / low-risk
MICU1,2.3384234e-06,0.913012412786613,0.715599479530891,353390.433352543,-0.09100580287541157,3.4074176513841468e-06,0.41114468445608077,0.7153166783979861,-0.30416858652425394,Protective / low-risk
CEP76,3.3513659e-06,0.912938726426043,0.715630067706405,32455.9687184831,-0.09108651298755818,4.8967884561507955e-06,0.41109204925638676,0.7153473001510744,-0.30425035410623147,Protective / low-risk
GALNT4,2.7710663e-05,0.91166715950738,0.714776011726786,2954.52463936827,-0.0924803122012071,4.0713259702422824e-05,0.41018308137129084,0.7144923066481282,-0.304268512017135,Protective / low-risk
PPP2CA,4.6843857e-06,0.912827005297206,0.715630067706405,678593.405463335,-0.09120889575226376,6.85678201185201e-06,0.4110122371846642,0.7153473001510744,-0.3043282061843984,Protective / low-risk
KRT10,2.1197898e-06,0.91274099473775,0.715630067706405,439845.355536302,-0.09130312457257382,3.0859517233763576e-06,0.410950785742682,0.7153473001510744,-0.304393428456669,Protective / low-risk
NXPH3,6.5428126e-06,0.912705747990066,0.715630067706405,48079.1803842472,-0.09134174169227766,9.589303124998107e-06,0.4109256015401929,0.7153473001510744,-0.3044121093077565,Protective / low-risk
MED28,6.7484552e-06,0.912702820049218,0.715630067706405,131934.025718756,-0.09134494967639613,9.891667854147397e-06,0.41092350944937306,0.7153473001510744,-0.3044138990338472,Protective / low-risk
MIDEAS,3.5820487e-06,0.91298087706028,0.71586634678049,111099.686578979,-0.09104034377598505,5.235970815941034e-06,0.4111221585649509,0.7155838385959137,-0.3044564440601469,Protective / low-risk
DDX39B,9.525939e-06,0.912526529132183,0.715599479530891,271460.419333418,-0.09153812092653216,1.3975515932821489e-05,0.41079753257911944,0.7153166783979861,-0.30450517030293384,Protective / low-risk
FBXO16,9.965426e-06,0.912540671276491,0.715630067706405,24180.3908414318,-0.09152262325685176,1.4621711651605608e-05,0.4108076394036142,0.7153473001510744,-0.3045250390358086,Protective / low-risk
EEF1G,3.8312496e-06,0.913074228639659,0.716219152530157,4158.77402214053,-0.09093809978655779,5.602381095874568e-06,0.41118883710940934,0.7159370316312249,-0.3047425921407197,Protective / low-risk
DHX16,2.1049676e-05,0.912097873962838,0.715630067706405,270747.202715252,-0.09200797672425563,3.0919337965769275e-05,0.41049111553814643,0.7153473001510744,-0.3048252652749622,Protective / low-risk
CRYBB2,2.203071e-06,0.913358976155378,0.716707661324401,4664.1651233674,-0.09062629257972603,3.2084034793900825e-06,0.41139218256589694,0.7164260766764887,-0.3050306857071124,Protective / low-risk
CDC25B,3.2109806e-06,0.913190734897711,0.716663021041236,338522.291215005,-0.09081051013167626,4.690374205353334e-06,0.4112720448610152,0.7163813873903219,-0.3051046521551013,Protective / low-risk
DCAF7,6.6477664e-06,0.912937985234422,0.716563625989041,544532.499770653,-0.0910873248623318,9.743620991579198e-06,0.41109151979124664,0.716281883229143,-0.30518061981690475,Protective / low-risk
NKRF,1.3680916e-05,0.912662378043639,0.716614288000344,81006.5970228398,-0.09138926081547978,2.0084748626954593e-05,0.41089461188508647,0.7163326008536828,-0.30541790421996934,Protective / low-risk
CACNB3,1.4697255e-05,0.912634772386817,0.716706491883529,142423.528409761,-0.09141950866506156,2.1579113444647334e-05,0.41087488571248293,0.7164249059518857,-0.3055284411259581,Protective / low-risk
ZKSCAN5,3.0663623e-06,0.913441475568045,0.717273882549646,78059.7986721505,-0.0905359713707015,4.4777360014523384e-06,0.4114510856543349,0.7169929194600619,-0.3055373560697256,Protective / low-risk
ZNF430,8.338558e-05,1.0631902187623,0.816544189538293,42212.8160739657,0.061274028564854574,0.0001225743682427461,0.5104541653135476,0.8163721984958658,-0.30579545881407555,High-risk (oncogenic)
HS3ST3A1,9.765369e-06,0.913261211817865,0.718063819325862,10527.304936227,-0.09073333654896497,1.4327559658684783e-05,0.41132237370865365,0.7177837233739977,-0.3064470221056853,Protective / low-risk
CDK16,1.20224495e-05,0.913104094357467,0.718063819325862,451545.080450354,-0.09090539135120457,1.7646237471796696e-05,0.41121016795607407,0.7177837233739977,-0.3065559091804518,Protective / low-risk
RPS12,0.00059564126,1.06311582808464,0.818197019650244,23534888.620367,0.06120405681473838,0.0008757648547391535,0.5104085331499643,0.8180268429698992,-0.3067425449651958,High-risk (oncogenic)
CCNG2,3.8830503e-06,0.913821635050146,0.71893756360211,397384.477691448,-0.09011987421930946,5.678545784636739e-06,0.4117224439274574,0.7186584267860171,-0.30693030431277507,Protective / low-risk
CRHR1,0.00011688478,1.06315036637427,0.817870783952335,14957.5825553122,0.06123654408253497,0.00017182961270434085,0.5104297197619327,0.8177002491531031,-0.30709869977846604,High-risk (oncogenic)
TSFM,6.374372e-06,0.913900329220548,0.719726858615893,236140.296130568,-0.09003376246709667,9.341638018659517e-06,0.4117786018134171,0.7194485882330375,-0.30766064478160177,Protective / low-risk
LRIG1,7.764621e-05,1.06251224408791,0.817998273875838,585602.64231128,0.06063614559748053,0.00011413553769140329,0.5100381691455811,0.817827879026188,-0.3076755743429156,High-risk (oncogenic)
LHX2,1.0359205e-05,0.913702443641937,0.719682103158703,7279.22817129999,-0.09025031453445251,1.5200701027735255e-05,0.411637377114228,0.7194037836464154,-0.3077512058311597,Protective / low-risk
ZNF274,1.3404512e-05,0.91363819789424,0.719930524578738,72715.6211465965,-0.09032063064986434,1.9678340516009775e-05,0.4115915203723901,0.7196524777662286,-0.3080412790533225,Protective / low-risk
METTL3,9.5605965e-06,0.913871332342083,0.720153533413257,144584.172717065,-0.09006549168040844,1.4026474273167759e-05,0.4117579095676206,0.7198757314043549,-0.30810379536246113,Protective / low-risk
HSP90B1,2.4563506e-05,0.913765143247584,0.720175062588916,4471549.51927833,-0.09018169541789865,3.6085865991706775e-05,0.41168212715615676,0.7198972842132473,-0.30817907119109883,Protective / low-risk
NCAPH,1.215477e-05,0.913782720567792,0.720286486422733,108801.444385626,-0.0901624594563607,1.7840793717163167e-05,0.41169467191232084,0.720008830360409,-0.308296317654371,Protective / low-risk
DENND5B,8.193367e-05,1.06240572909051,0.818889883534312,30585.0814113183,0.060535892318216405,0.00012043956556130194,0.5099727888452233,0.818720467431809,-0.3086272390210244,High-risk (oncogenic)
NIBAN1,8.146714e-05,1.06227662780224,0.818889883534312,342019.984048904,0.060414367057736784,0.00011975360741308741,0.5098935359959449,0.818720467431809,-0.30870717782845103,High-risk (oncogenic)
SLC39A2,0.00010129078,1.06258161303344,0.819129210038727,13645.0391504785,0.0607014311332908,0.0001489011164377402,0.5100807451886953,0.8189600566522356,-0.3087304103471026,High-risk (oncogenic)
IL4R,7.765581e-05,1.0621963942664,0.818889883534312,219049.782010304,0.060338834410303965,0.00011414965296421074,0.5098442772862826,0.818720467431809,-0.3087620404925623,High-risk (oncogenic)
CORO2B,9.7732394e-05,1.0625160772292,0.819129210038727,28605.8979523594,0.06063975321178994,0.00014366907590188514,0.5100405218557253,0.8189600566522356,-0.30877586572060833,High-risk (oncogenic)
COCH,8.117651e-05,1.06221274802955,0.818999995146153,22671.3838045039,0.06035423046827119,0.00011932628223225108,0.5098543178445726,0.8188306999165285,-0.30885705578972367,High-risk (oncogenic)
SH3TC2,7.022752e-05,1.06229358689586,0.819129210038727,2856.51109834563,0.0604303317865117,0.00010322753423058069,0.5099039474136071,0.8189600566522356,-0.30895288170439794,High-risk (oncogenic)
KIF1A,7.1921913e-06,0.914369543560777,0.72147560280702,31401.6740028442,-0.08952047462319972,1.054411119852382e-05,0.4121133431171455,0.7211992520740601,-0.3090753648457161,Protective / low-risk
PRIM2,1.28128695e-05,0.91405441571599,0.721280243565922,85175.0946439409,-0.08986517350587232,1.8808424339761714e-05,0.4118885473134819,0.7210036783811581,-0.3090963226433364,Protective / low-risk
RTN2,7.821122e-06,0.914324794656376,0.72147560280702,131976.619689583,-0.08956941544778131,1.1468853740969668e-05,0.4120814262977219,0.7211992520740601,-0.30910635692259725,Protective / low-risk
MS4A2,6.5126536e-05,1.06202829150696,0.819129210038727,18793.474863721,0.060180562301975174,9.572734873616043e-05,0.5097410599346235,0.8189600566522356,-0.3091232693688759,High-risk (oncogenic)
HSPD1,8.084039e-06,0.914292725952504,0.721499653389334,2050162.77447881,-0.0896044897085426,1.1855431363960935e-05,0.4120585525750843,0.7212233290574327,-0.30915292105098446,Protective / low-risk
UBE2N,1.7144797e-05,0.913853242955601,0.721235852600789,364200.428167962,-0.09008528611412894,2.517783459440675e-05,0.4117450006031303,0.7209592386867072,-0.3091890602489825,Protective / low-risk
RPS6KA6,6.0825303e-05,1.06190460919556,0.819129210038727,26619.3810007805,0.06006409693576795,8.940306986080583e-05,0.5096651069016674,0.8189600566522356,-0.3092055466807073,High-risk (oncogenic)
CENPO,1.5030721e-05,0.913997214848756,0.721374426555227,57029.3179450336,-0.08992775474405655,2.2069422149023266e-05,0.4118477348814171,0.7210979647580062,-0.3092281604544401,Protective / low-risk
STAT3,6.3644966e-06,0.914471938599106,0.721700084752229,852015.387283262,-0.08940849658744886,9.327117813963403e-06,0.4121863697319813,0.7214239804399549,-0.30922828359015964,Protective / low-risk
KPNA1,1.6532897e-05,0.913936015688847,0.721374426555227,167844.17132732,-0.08999471469522922,2.427813298702359e-05,0.41180406686624854,0.7210979647580062,-0.3092696197587707,Protective / low-risk
RHOA,3.3227374e-05,0.914176167966451,0.721741639414619,5058023.48039174,-0.08973198215492609,4.8824705615428777e-05,0.4119754082181209,0.7214655807181667,-0.3094413477944304,Protective / low-risk
RPL27,3.1915766e-05,0.914314096481335,0.721888228536152,5538298.64437249,-0.08958111614505176,4.689619470538365e-05,0.4120737956734914,0.7216123307550544,-0.3094916388868576,Protective / low-risk
NR1H2,1.1847218e-05,0.914274692727106,0.721968985124895,406856.765391643,-0.08962421359207494,1.7388587427321843e-05,0.41204568961998667,0.7216931759927708,-0.30963009778535683,Protective / low-risk
WWTR1,9.117047e-05,1.06206855069279,0.819781116419948,241823.420515498,0.06021846941151456,0.0001340208105475362,0.5097657811031037,0.819612678650997,-0.3097128767373457,High-risk (oncogenic)
PHEX,6.5821505e-06,0.914666383342672,0.722328034583279,20843.3932952054,-0.08919588856107277,9.647143248974373e-06,0.412325022319956,0.7220526195907087,-0.3097179501275037,Protective / low-risk
ERI2,6.690574e-06,0.914658357370657,0.722325626019324,83805.4435930685,-0.08920466335303444,9.806562757436716e-06,0.4123192998284999,0.7220502083827994,-0.30972110199154207,Protective / low-risk
ZNF91,2.4076086e-05,0.913781590942996,0.721741639414619,99305.6722117476,-0.09016369566434398,3.536919242172688e-05,0.411693865717752,0.7214655807181667,-0.3097363458079929,Protective / low-risk
ZNF410,8.020632e-06,0.914593819017383,0.722328034583279,9956.58902981218,-0.08927522590764977,1.176220145740865e-05,0.41227328237103006,0.7220526195907087,-0.30976757501822116,Protective / low-risk
MAMLD1,9.23985e-05,1.0621599041378,0.819922772650733,29866.5528174765,0.06030448035337778,0.00013582643330438328,0.5098218732454688,0.8197544903821519,-0.30979679070337873,High-risk (oncogenic)
CX3CL1,9.029e-05,1.06208006875264,0.819922772650733,378389.482089976,0.060229314283426594,0.00013272621947995548,0.5097728535997657,0.8197544903821519,-0.3098489105629063,High-risk (oncogenic)
POLR3F,6.2352025e-05,1.0616708887411,0.819724790038482,120797.417910676,0.05984397718431027,9.16478716869657e-05,0.5095215555328685,0.8195562904383421,-0.3099430870337867,High-risk (oncogenic)
ITGA9,7.629405e-05,1.06182900014634,0.819922772650733,70540.0362044815,0.059992893043792656,0.00011214740151647405,0.5096186711952432,0.8197544903821519,-0.31002367178539225,High-risk (oncogenic)
ZPBP,5.4621698e-05,1.06175726644865,0.819847493505226,368.684705282454,0.05992533402926562,8.028165559365404e-05,0.5095746125001654,0.8196791286004282,-0.3100242344446691,High-risk (oncogenic)
PCDHA7,5.6633864e-05,1.06175912136732,0.819922772650733,1857.44284290769,0.05992708105479426,8.324022559614094e-05,0.5095757518250298,0.8197544903821519,-0.31009549833152594,High-risk (oncogenic)
STAT4,2.1250005e-05,0.914065131013111,0.722348519912015,23073.0665654508,-0.08985345075268548,3.121388989141964e-05,0.4118961923215056,0.7220731274068155,-0.3101457211954185,Protective / low-risk
GADD45A,3.3596407e-06,0.915074306646565,0.723081281856993,275433.245609823,-0.0887500075541268,4.9089552331744495e-06,0.4126158041714015,0.722806693726955,-0.3101859806003204,Protective / low-risk
DSP,4.1020357e-06,0.915062797635805,0.723081281856993,1775893.60919042,-0.08876258476567363,6.000528978579284e-06,0.41260760192729906,0.722806693726955,-0.3101930912706774,Protective / low-risk
PXMP2,2.5666368e-05,0.913905201208622,0.722328034583279,169829.231617154,-0.09002843149726111,3.770744911659941e-05,0.4117820784120042,0.7220526195907087,-0.3102328337295879,Protective / low-risk
CHMP4A,4.876102e-06,0.914998073539091,0.723081281856993,31730.8969216477,-0.08883331913059059,7.1386703322827204e-06,0.412561472423528,0.722806693726955,-0.31023808263309477,Protective / low-risk
MANBA,5.7139674e-05,1.06150334420527,0.819922772650733,144000.950954034,0.05968615260865565,8.398393873559261e-05,0.5094186300401977,0.8197544903821519,-0.3102518764032186,High-risk (oncogenic)
RSL1D1,5.9041795e-06,0.914911008381077,0.723081281856993,840568.383562846,-0.08892847703645593,8.650294746834865e-06,0.41249941507724913,0.722806693726955,-0.3102986283549591,Protective / low-risk
CNNM3,8.5125275e-06,0.914775846366206,0.723081281856993,187703.18668114,-0.08907622036725173,1.2485455538164561e-05,0.41240306408091093,0.722806693726955,-0.31039114419050595,Protective / low-risk
PSME3IP1,4.0979153e-06,0.915119502815413,0.723359194118235,343974.216531599,-0.08870061806474755,5.994470585863054e-06,0.4126480135881291,0.7230849110609722,-0.31043090300225723,Protective / low-risk
UBN1,1.5886388e-05,0.914450431618133,0.723081281856993,251399.427475124,-0.08943201533414281,2.3327544350828667e-05,0.4121710319521683,0.722806693726955,-0.31061233423043594,Protective / low-risk
PPP4C,1.6270831e-05,0.914352609446197,0.723081281856993,1036592.93097864,-0.08953899478445294,2.389280662415307e-05,0.4121012651710244,0.722806693726955,-0.3106815357493065,Protective / low-risk
ASCC3,7.45433e-05,1.06158436949583,0.820550809156114,122839.15922284,0.059762480393020415,0.00010957320215526132,0.5094684072993959,0.8203832163023816,-0.3108052358008305,High-risk (oncogenic)
FAM149B1,0.00012985262,1.06212265429597,0.821010479435853,99686.972486424,0.060269409838218775,0.00019089675846719034,0.5097990019655304,0.8208433911762226,-0.31085349245222504,High-risk (oncogenic)
CSPP1,7.628957e-05,1.06155234560941,0.820716386663795,76928.4285026219,0.05973231381336064,0.0001121408143891639,0.5094487341270728,0.8205489755695486,-0.3109881006280867,High-risk (oncogenic)
LAMTOR3,3.3733425e-06,0.915406551884615,0.724130446558799,261741.349857099,-0.08838699338749394,4.929101550357066e-06,0.41285254431020546,0.72385701012889,-0.3109995367171342,Protective / low-risk
NLE1,7.332495e-05,1.06146329092236,0.820846394680018,87410.2546079025,0.05964841929504449,0.00010778181229849509,0.5093940222129476,0.8206791262995409,-0.31117732227429473,High-risk (oncogenic)
MYO6,5.43367e-06,0.915303928001015,0.724436710717705,597568.569850949,-0.08849910711037363,7.958485376939383e-06,0.4127794292068403,0.7241636104833149,-0.31137622279109767,Protective / low-risk
MT1G,5.6131903e-05,1.06135786465571,0.820987163730673,328324.041233652,0.0595490927300537,8.25021717988805e-05,0.5093292462704522,0.8208200498766811,-0.3114083014344301,High-risk (oncogenic)
PSMD14,7.1306113e-06,0.915241247043416,0.724436710717705,211344.020096042,-0.08856759048732385,1.0453567604827702e-05,0.4127347676876623,0.7241636104833149,-0.31141838922804777,Protective / low-risk
L2HGDH,8.952227e-06,0.91523353018134,0.724699897097036,43587.8880028779,-0.08857602202888025,1.3131963704393632e-05,0.4127292690473836,0.7244270857703707,-0.31168468475928274,Protective / low-risk
PCID2,9.312605e-06,0.915221503141235,0.724751625705707,148733.637343673,-0.0885891630674595,1.3661842223539779e-05,0.412720699102783,0.7244788711631149,-0.3117445102181084,Protective / low-risk
NEU1,3.755541e-05,0.91406758968448,0.724082710137747,482438.195117033,-0.08985076093553916,5.5188394038393576e-05,0.41189794648909217,0.723809221306111,-0.31185608642298046,Protective / low-risk
ASCC2,2.0486874e-05,0.914752870233474,0.724707955506035,289637.247698043,-0.08910133736325708,3.009182715675072e-05,0.4123866840008281,0.7244351530253313,-0.3120183771973465,Protective / low-risk
TCF20,2.9046146e-06,0.91585143582792,0.725530075254868,197497.574630084,-0.08790111542268247,4.2399117398401e-06,0.4131694102273078,0.7252581752401157,-0.31208452510106804,Protective / low-risk
RPAP2,3.811877e-06,0.91578867600703,0.725530075254868,40228.8368096201,-0.08796964397314283,5.5738967694173185e-06,0.4131247192481692,0.7252581752401157,-0.3121278820951771,Protective / low-risk
DONSON,6.5790778e-06,0.915542418911954,0.725362020554242,114672.938899239,-0.08823858179355497,9.642625332437348e-06,0.41294933111518095,0.7250899360607134,-0.3121309623202,Protective / low-risk
CHSY1,7.6411e-06,0.915442857731245,0.725297554970679,360768.633642577,-0.0883473332751503,1.1204160028329807e-05,0.4128784087016376,0.725025399711311,-0.31213578684964505,Protective / low-risk
SIRT3,5.758358e-06,0.91564556213555,0.725530075254868,124837.010240997,-0.08812593008900835,8.435887428742e-06,0.4130227970639571,0.7252581752401157,-0.3122269422887299,Protective / low-risk
APOO,6.014871e-06,0.915588180836246,0.725530075254868,343335.150537601,-0.08818859964120834,8.813048988497966e-06,0.41298192703779746,0.7252581752401157,-0.3122674351533298,Protective / low-risk
SEMA3G,9.143251e-05,1.0613575445846,0.821973736602359,176495.517026518,0.05954879116244019,0.00013440609868154286,0.5093290496027592,0.8218077057395329,-0.3123442500380922,High-risk (oncogenic)
NKX3-2,4.265241e-05,0.914180170019057,0.724699897097036,9371.4341632175,-0.08972760439494248,6.268272169459876e-05,0.41197826317972136,0.7244270857703707,-0.3123861398689548,Protective / low-risk
UBAC1,1.1561474e-05,0.915330452151764,0.725530075254868,297084.03853718,-0.0884701290129027,1.6968446332208112e-05,0.4127983273090306,0.7252581752401157,-0.3124428794847529,Protective / low-risk
HOXA2,6.482079e-05,1.06115349770351,0.822120262992659,7400.97931255796,0.05935652183836768,9.5277797882016e-05,0.5092036609247059,0.8219543929763256,-0.31265545425373764,High-risk (oncogenic)
NPPA,8.534239e-06,0.915655635736166,0.726057418624586,1873.59396064386,-0.08811492851195722,1.2517378844993617e-05,0.4130299717560698,0.7257860974907528,-0.31274360835583803,Protective / low-risk
CHPT1,3.0411434e-06,0.91605083486825,0.726410953561785,345544.486259986,-0.0876834192668261,4.440655620889444e-06,0.41331138104523085,0.7261400205140475,-0.31282419881319573,Protective / low-risk
ACOT8,1.084663e-05,0.915532955798035,0.726057418624586,101116.574235656,-0.08824891792067438,1.5917381949419738e-05,0.41294259039706616,0.7257860974907528,-0.3128275897117373,Protective / low-risk
NOMO3,5.968928e-05,1.06097196461387,0.822235939995577,16569.7966491589,0.0591854357331338,8.773272876074989e-05,0.5090920869090796,0.8220701969614219,-0.3128903773235816,High-risk (oncogenic)
TARBP2,3.335318e-05,0.914635551734505,0.725530075254868,127549.133324402,-0.08922959716606445,4.900968332488857e-05,0.4123030392114216,0.7252581752401157,-0.31290612634536924,Protective / low-risk
PLEKHM2,7.300649e-05,1.06094492722818,0.822292036231786,380774.233946315,0.05915995180791928,0.0001073135675299263,0.5090754675356581,0.8221263547761823,-0.3129435736729943,High-risk (oncogenic)
FGD2,2.0497062e-05,0.915203015738596,0.726160497046062,17338.3521103696,-0.08860936319311223,3.0106806990017626e-05,0.41270752556579615,0.7258892890645596,-0.3131516566917735,Protective / low-risk
ADRB1,3.4104537e-06,0.916197887109618,0.726850435798636,15080.2349892355,-0.08752290367751789,4.9836676662124634e-06,0.4134160614857919,0.7265799851839692,-0.31315894003051103,Protective / low-risk
UBE2D4,9.029619e-05,1.0610361786344,0.822731981242579,125843.70914454,0.05924595766916307,0.00013273532089023445,0.509131556364691,0.8225667827280471,-0.3133024910424659,High-risk (oncogenic)
NEB,7.1807076e-06,0.915769060157879,0.726715416173332,23278.1794991022,-0.08799106382659809,1.0527226244530185e-05,0.41311075026418376,0.7264448173434999,-0.3133235398530716,Protective / low-risk
ANXA5,7.5889504e-05,1.06073476868808,0.82265425745594,2633335.58929662,0.05896184599468856,0.00011155258097968628,0.5089462725839647,0.8224889736216343,-0.31343114845668985,High-risk (oncogenic)
TEAD1,7.7672245e-05,1.0608656939531,0.822788008957891,173796.930948409,0.059085267220778726,0.0001141738180171889,0.5090267618895667,0.8226228719466929,-0.313481936239109,High-risk (oncogenic)
POLR2E,1.1591778e-05,0.915692992539962,0.726850435798636,530830.954852224,-0.08807413146957623,1.7013003543370293e-05,0.4130565775978353,0.7265799851839692,-0.31350639458259044,Protective / low-risk
MAU2,1.2764257e-05,0.915682017928599,0.726850435798636,142164.181548333,-0.08808611657508471,1.873694739191253e-05,0.41304876149641984,0.7265799851839692,-0.3135124867401574,Protective / low-risk
FKBP8,1.2868395e-05,0.91556771297565,0.726836156841564,1606847.38118814,-0.08821095476746064,1.8890065754373175e-05,0.41296734811449803,0.7265656905524501,-0.3135794523721977,Protective / low-risk
P3H2,7.449562e-05,1.06080455210756,0.822880238985925,46935.8419084446,0.05902763164270478,0.00010950309630031767,0.508989174775874,0.822715203218445,-0.3136165253462707,High-risk (oncogenic)
NCS1,7.1102164e-05,1.06073850658557,0.822885797825604,125311.516006083,0.058965369864193345,0.00010451355909197642,0.5089485706798309,0.8227207681602321,-0.31366768392130917,High-risk (oncogenic)
DHFR,4.9971354e-06,0.916247579618946,0.727420818861519,95531.9701592375,-0.08746866740119491,7.316630692679923e-06,0.41345143174063353,0.7271509943737567,-0.3136922460024305,Protective / low-risk
GOLGA6L4,5.4932248e-06,0.916221458370893,0.727403428904569,377.655572396229,-0.08749717674843434,8.046051236209496e-06,0.4134328393344878,0.7271335853273201,-0.31369269994159604,Protective / low-risk
NQO2,6.6406814e-05,1.06065702327525,0.822880238985925,79352.5970193305,0.05888854938520855,9.760979386526207e-05,0.5088984721092255,0.822715203218445,-0.3137191213153543,High-risk (oncogenic)
HCFC1,2.1262795e-05,0.915363894769437,0.726850435798636,285921.443539459,-0.08843359356641162,3.1232695551753734e-05,0.41282215394575333,0.7265799851839692,-0.31372659854266405,Protective / low-risk
HOXD13,5.761929e-05,1.06063637612494,0.822880238985925,5278.21321411887,0.05886908281795632,8.468913776505277e-05,0.5088857769632589,0.822715203218445,-0.3137447371174211,High-risk (oncogenic)
PDSS1,7.761793e-06,0.916081315519293,0.727420818861519,74049.1670403583,-0.08765014584706836,1.1381619884678712e-05,0.4133330803471755,0.7271509943737567,-0.3138065324066966,Protective / low-risk
ASPN,4.262038e-06,0.916064373403978,0.727420818861519,1076623.8931175,-0.08766864013539696,6.235786907154218e-06,0.4133210192741143,0.7271509943737567,-0.3138237393127353,Protective / low-risk
SPCS2,7.1965196e-06,0.91605340248241,0.727420818861519,391018.509280955,-0.08768061635407953,1.0550475275116787e-05,0.41331320896825335,0.7271509943737567,-0.3138272349302283,Protective / low-risk
ENTR1,8.412952e-06,0.916039357310635,0.727420818861519,241881.162535567,-0.08769594873471381,1.2339045606139748e-05,0.4133032099372149,0.7271509943737567,-0.31383544539093566,Protective / low-risk
MRPL35,8.800524e-06,0.916026162633114,0.727420818861519,271294.071360145,-0.08771035288934434,1.2908908576194833e-05,0.41329381624991557,0.7271509943737567,-0.313844269215265,Protective / low-risk
STK17A,9.302909e-06,0.915997519662187,0.727420818861519,143818.408776954,-0.08774162210404512,1.3647585798004256e-05,0.4132734239927835,0.7271509943737567,-0.3138639227951752,Protective / low-risk
KDM2A,5.1869733e-06,0.916268544063802,0.727627543734913,416345.322917086,-0.08744578689871423,7.595757124731309e-06,0.41346635328869163,0.7273579461753565,-0.3138839971295402,Protective / low-risk
NOL11,5.115233e-06,0.916434239889949,0.728188187322029,330127.271946751,-0.08726496562420182,7.490274426211698e-06,0.41358427610703186,0.7279192051980571,-0.314327438816599,Protective / low-risk
PALM,6.198294e-05,1.06038149439257,0.823495254977424,185950.165012071,0.058628743745721454,9.110519090945139e-05,0.5087290395393488,0.8233308943317772,-0.3145107496015189,High-risk (oncogenic)
NUP214,2.5637312e-06,0.916798809703592,0.728630253202502,148881.893422625,-0.08686723133883115,3.738696928743131e-06,0.41384365901431375,0.7283617563477454,-0.31451435863650284,Protective / low-risk
SLC25A14,6.796236e-05,1.06041840762589,0.823644808088054,70320.1922164585,0.058663554416250624,9.98969767980263e-05,0.5087517413612898,0.8234806116114232,-0.3146289732733354,High-risk (oncogenic)
CINP,1.0690038e-05,0.916274463340017,0.728575865860466,123812.196492279,-0.08743932672158203,1.568713832447556e-05,0.41347056630121715,0.7283073093030633,-0.3148210558635217,Protective / low-risk
PDCL3,1.1993376e-05,0.91621411412662,0.728630253202502,342970.045014864,-0.08750519257653026,1.7603489515133426e-05,0.41342761180225773,0.7283617563477454,-0.3149165410559725,Protective / low-risk
CARD10,2.8947122e-06,0.9169233776768,0.729189494444595,94441.2595703327,-0.08673136782116536,4.2253518359392165e-06,0.41393226257579163,0.7289216114860261,-0.3149851235583985,Protective / low-risk
F2RL1,7.668213e-05,1.06042367819191,0.824033453951028,86278.949970929,0.058668524674107464,0.00011271801141971519,0.5087549827211127,0.8238696841028281,-0.3150019833702956,High-risk (oncogenic)
CRYGS,5.2503674e-06,0.916755028036192,0.729189494444595,19308.5797055303,-0.08691498741395379,7.68896806388576e-06,0.41381251483071857,0.7289216114860261,-0.3151014076872436,Protective / low-risk
SLC35A2,7.73248e-05,1.06038026210937,0.824162968584058,388271.527552091,0.05862758163197044,0.00011366295541712805,0.5087282816654254,0.8239993409080255,-0.315157396287183,High-risk (oncogenic)
TNFRSF1B,0.00010263317,1.06061252300034,0.824434903972261,271911.922977637,0.05884659311897682,0.00015087488738190605,0.5088711102781885,0.8242715748080076,-0.3152495896424372,High-risk (oncogenic)
NSDHL,9.904369e-06,0.916466874356313,0.729189494444595,349839.128700997,-0.08722935599298513,1.453193704620931e-05,0.41360749897217564,0.7289216114860261,-0.31529958057680424,Protective / low-risk
RPL37,5.61051e-06,0.916766120743933,0.729425015561506,1732782.65522513,-0.08690288751780748,8.21850046477994e-06,0.41382040579299084,0.7291573911416586,-0.31532876684820293,Protective / low-risk
APOM,4.94768e-06,0.916893715191088,0.729607562989012,37178.4177718976,-0.08676371836019127,7.243914394471431e-06,0.41391116513166043,0.7293401389570497,-0.3154217299109948,Protective / low-risk
DAP,9.666743e-06,0.916522757634284,0.729425015561506,1306304.10068163,-0.0871683809858023,1.4182545815361083e-05,0.4136472638987016,0.7291573911416586,-0.3154959446971416,Protective / low-risk
LYL1,6.723553e-05,1.06026489103185,0.824434903972261,32744.5922618662,0.05851877410472991,9.882828890900147e-05,0.5086573227016451,0.8242715748080076,-0.31551542381745357,High-risk (oncogenic)
ABITRAM,9.9211786e-05,1.06048491543134,0.824636457440555,187568.88809473,0.05872627090572829,0.00014584428649242243,0.5087926419976532,0.824473349527698,-0.3155348632435524,High-risk (oncogenic)
ITGA8,6.179209e-05,1.06022501113012,0.824434903972261,22515.6416648706,0.05848116024795645,9.082457634535746e-05,0.5086327927783197,0.8242715748080076,-0.3155479574533425,High-risk (oncogenic)
IL16,2.0988438e-05,0.916065228177289,0.729189494444595,40891.1813237709,-0.08766770704277047,3.0829297228666924e-05,0.41332162779162746,0.7289216114860261,-0.31556915439717,Protective / low-risk
